utterance,intent
"i want to check my deliveries, tell me how I can do it",track_order
where do I track my shipment?,track_order
I wanna know where to track my shipment,track_order
do you mind asking an agent where to track my orders?,track_order
can I get the tracking number for my order?,track_order
tell me if my orders are out for delivery,track_order
"please, could u ask an agent how to track my package?",track_order
tell me if I can check my shipment,track_order
can you ask an agent where to track my orders?,track_order
I want to know where I can track my packages,track_order
when will my package arrive?,track_order
how can i check the status of my order?,track_order
"i want to check my shipments, tgell me where to do it",track_order
"I wanna track my shipments, tell me where I can do it",track_order
"i wanna track my purchase, what can i do?",track_order
"I want to track my shipments, could you tell me how I can do it?",track_order
"I want to checkmy packages, tell me where to xo it",track_order
I want information about the status of my order,track_order
where can I view the status of my purchase?,track_order
"I want to track my packages, can you tell me how I can do it?",track_order
I want to check the status of my purchase,track_order
"I want to check my packages, tell me where I can do it",track_order
I need help checking my deliveried,track_order
help me tfackmy package,track_order
can you ask an agent how to know where my orders are?,track_order
tell me how to know where my orders are,track_order
i wanna know if my orders are onm their way,track_order
can you etll me howto check my packages?,track_order
I want to know how to track my shipments,track_order
I need help tracking my purchase,track_order
I want to check my shipment,track_order
tell me where I can trackmy order,track_order
where can I check my packages?,track_order
whree can I track my orders?,track_order
I want to know where to check my package,track_order
"I want to track my packages, can you tell me where to do it?",track_order
i wanna know if i could check my deliveries,track_order
could you tell me how I can check my order?,track_order
how do I check my deivery?,track_order
"I want to track my orders, can you tell me where I can do it?",track_order
"could you ask an agent if I could check my shipments, please?",track_order
i wold like to check my deliveries,track_order
can I see the status of my purchase?,track_order
how do I know where my delivery is?,track_order
"can you ask an agent where I can check the status of my fucking order, please?",track_order
can you tell me where I can track my order?,track_order
where to track my order,track_order
"please, can you ask an agent how to know where my fucking shipments are?",track_order
"I want to check my orders, tell me how to do it",track_order
can u ask an agent if I could check my fucking order?,track_order
can u ask an agent how to know where my  delivery is?,track_order
could u ask an agent if I could track my packages?,track_order
"I wanna check my deliveries , tell me how to do it",track_order
tell me if I can check my package,track_order
I need help checking the status of my purchase,track_order
"ik would like to check my orders, can you tell me how I can do it, please?",track_order
I need help tacking my shipments,track_order
I wanna know where to check my shipments,track_order
how to track my shipments,track_order
"I want to track my orders, tell me how I can do it",track_order
could you ask an agent how to know were my packages are?,track_order
how do I track my shipments?,track_order
"please, tell me where to check my shipment",track_order
how to track my packages,track_order
where to track my shipments,track_order
I want to know if my packages are out for delivery,track_order
tell me how to check my orders,track_order
show me the status of my purchase,track_order
I want to know if I can check my shipment,track_order
can u ask an agent if i can check my delivery?,track_order
"can you ask an agent if my package is on its way, please?",track_order
tell me how I can know where my packages are,track_order
can you give me information about the status of my purchase?,track_order
could you ask an agent how I can check my fucking orders?,track_order
can I track my order?,track_order
can u ask an agent where i can check the status of my purchase?,track_order
"I want to track my shipment, can you tell me how to do it?",track_order
how do i view the status of my fucking order?,track_order
"can you tell me if I can track my shipment, please?",track_order
"I want to track my package, tell me were to do it",track_order
"please, ask an agent what the status of my purchase is",track_order
"could u ask an agent where to track my shipments, please?",track_order
where can I check my package?,track_order
can you ask an agent if i can check my packages?,track_order
can you tell me how I can check my packages?,track_order
ho can I track my delivery?,track_order
"can you show me the status of my order, please?",track_order
can you tell me where I can track my shipments?,track_order
tell me if I can track my package,track_order
can u ask an agent if i can trcak my shipment?,track_order
ask an agent how to know where my deliveries are,track_order
can you tell me where to check my order?,track_order
"could u ask an agent what my order of my fucking package is, please?",track_order
"I want to track my shipments , can you tell me how I can do it?",track_order
ask an agent if I can check my shipment,track_order
"could you tell  me if i could check my fucking package, please?",track_order
telll me if i can check my fucking shipment,track_order
tell me how to check myshipment,track_order
"please, tell me if I can check my shipment",track_order
"do you mind asking an agent where to track my shipments, please?",track_order
tell me where I can check my deliveries,track_order
can u ask an agent to check my package?,track_order
ask an agent where to check my orders,track_order
"I wanna track my package , tell me how I can do it",track_order
"I want to view the status of my purchase, can you help me?",track_order
tell me if my shipments are on their way,track_order
do you mind asking an agent if I could track my order?,track_order
"i wanna track my purchase, what do i have to do?",track_order
"can you tell me if i can check my order, please?",track_order
"I wanna track my shipments, can you tell me how to do it?",track_order
can u ask an agent how i can track my order?,track_order
i want to know how to know where my package is,track_order
"i wqnna check my package, could you tell me where to do it, please?",track_order
tell me how to know where my delivery is,track_order
"i want to know how I can know where my packages are, please",track_order
"i wanna see the status of my order, what should i do?",track_order
"i wanna check my orders, tell me where I can do it",track_order
can you tell me how to know where my shipment is?,track_order
I want to know where I can track my order,track_order
"i wanna check my order, can you tell me how to do it?",track_order
"help me track my fucking shipment, please",track_order
tell me where to check my order,track_order
how can I know where my orders are?,track_order
tell me how to trac my delivery,track_order
track my oredr,track_order
help me check my order,track_order
ask an agent if i can track myshipment,track_order
"I want to track my orders, tell me whereI can do it",track_order
tell me how I ca check my order,track_order
"I wanna check my packages, tell me how to do it",track_order
"i wanna track my order, can u help me?",track_order
help me view the status of my purchase,track_order
"i want to track my shipment, tell me how to do it",track_order
can u ask an agent where to check my order?,track_order
where do I check my shipments?,track_order
can you tell me where to check my delivery?,track_order
tell me how I can know where my shipment is,track_order
can you ask an agent to check my shipment?,track_order
I wanna know how I can know where my deliveries are,track_order
"I wanna track my packages, tell me how to do it",track_order
how to view hte status of my purchase,track_order
where do I track my packages?,track_order
could u ask an agent if i can see the tsatus of my fucking purchase?,track_order
ask an agent where i can track my order,track_order
"I want to track my shipments, tell me how to do it",track_order
tell me how to check my package,track_order
how do I check my shipments?,track_order
"I want to track my shipment, can you tell me how I can do it?",track_order
can you ask an agent how I can track my package?,track_order
can you tell me how I cfan check my delivery?,track_order
can u ask an agent how I can track my shipment?,track_order
"I wanna track my deliveries, tell me how I can do it",track_order
check my deliveries,track_order
can u ask an agent to check my orders?,track_order
I want to know if my packages are on their way,track_order
"I want to check my orders, tell me where I can do it",track_order
I need help seeing the status of my purchase,track_order
I want to know how I can know where my delivery is,track_order
ask an agent how I can track my delivery,track_order
ask an agent how I can know where my shipment is,track_order
i want to check my packages,track_order
I want to know how I can track my deliveries,track_order
"I want to see the status of my purchase, what can I do?",track_order
can you tell me where to track my package?,track_order
can you tell me how I can check my order?,track_order
"I wanr to check the status of my order, what can I do?",track_order
how can i see the status of my purchase?,track_order
i wanna know how to check my orders,track_order
can you tell me how I can check my package?,track_order
I need help checking my shipments,track_order
track my package,track_order
I want to know how I can know where my orders are,track_order
how can I check my package?,track_order
were do i check the status of my purchase?,track_order
can I get the trackig no for my delivery?,track_order
can you tell me how I can check my orders?,track_order
I  want to know how I can know where my deliveries are,track_order
tell me where I can track my package,track_order
how do I check my packages?,track_order
"I want to check my package, tell me where I can do it",track_order
"I want to check my shipment, can you tell me how I can do it?",track_order
I'm interested in your reimbursement polivy,check_policy
"i wanna see your refund policy, can u help me?",check_policy
where do I see your money back policy?,check_policy
show me yoru moneh back policy,check_policy
"I want to check your money back policy, what can I do?",check_policy
check your refund policy,check_policy
"please, could u ask an agent where to see their money back policy?",check_policy
I want to see your reimbursement policy,check_policy
"please, can you ask an agent to check their reimbursement policy?",check_policy
"I want to check your refund policy, what should I do?",check_policy
"I want to see your refund policy, can you help me?",check_policy
"i want to view your refund policy, can u help me?",check_policy
"I want to check your money back policy, can you help me?",check_policy
can i see your money back guarantee?,check_policy
do I get a full refund in case I cancel my tickets?,check_policy
i need help checking your refund policy,check_policy
ask an agent ot show me their refund policy,check_policy
"please, could u ask an agent if i could see their reimbursement policy?",check_policy
culd u ask an agent where i could check their refund policy?,check_policy
"can you ask an agent how I could check their refund policy, please?",check_policy
can u ask an agent how to view their refund policy?,check_policy
where can I see your refund policy?,check_policy
ask an agent how i can see their reimbursement policy,check_policy
"I want to see your reimbursement policy, can you help me?",check_policy
where do I see your refund policy?,check_policy
can you give me information about your refund policy?,check_policy
can you tell me ohw long do refunds take ?,check_policy
ask an agent to give me information about their reimbursement policy,check_policy
where can I check your money back policy?,check_policy
"i want to see your money back guarantee, what can i do?",check_policy
can u ask an agent how i can check their reimbursement policy?,check_policy
"i wanna check your money back pooicy, what should i do,please?",check_policy
I need help seeing your reimbursement policy,check_policy
"I want to view your money back policy, what do I have to do?",check_policy
how does the refund process work?,check_policy
"I am interested in their fucking money back guarantee, ask an agent about it, please",check_policy
where can I view your reimbursement policy?,check_policy
how can I check your money back policy?,check_policy
can you give me information about your money back guarantee?,check_policy
"please, ask an gaent how I can see their moneyback guarantee",check_policy
how can I check your reimbursement policy?,check_policy
ask an agent where I can see their fucking money back policy,check_policy
ask an agent what their reimbursement policy is,check_policy
where can i check your reimbursemet policy?,check_policy
where to see your reimbursement policy,check_policy
I don't know anything about your money back guarantee,check_policy
how can I view your money back policy?,check_policy
"I'm interested in your money back policy, tell me about it",check_policy
can u ask an agent whats their reimbursement oplicy?,check_policy
how to check your refund policy,check_policy
"I want to see your money back policy, can you help me ?",check_policy
where can i view your refund policy?,check_policy
"could you ask an agent to find information about their fucking reimbursement policy, please?",check_policy
"I want to check your reimbursement policy, what can I do?",check_policy
cam u ask an agent if i can see their money back guarantee?,check_policy
I want to check your refund policy,check_policy
"I want to view  your refund policy, can you help me ?",check_policy
how to view your money bqck policy,check_policy
i wanna view your money back policy,check_policy
I need information about your money back policy,check_policy
how to see your refund policy,check_policy
where do i see your money back policy?,check_policy
can I check your refund policy?,check_policy
"I'm interested in your money back guarantee, tell me about it",check_policy
"I want to view your refund policy , what do I have to do?",check_policy
"I want to see your money back policy, what can I do?",check_policy
"im interested in their money back guarantee, ask an agent about it",check_policy
I want to view your refund policy,check_policy
how long does it take to get a refund?,check_policy
where do I view your refund policy?,check_policy
how do I check your money back policy?,check_policy
"i want to see your money back policy, can u help me?",check_policy
I'm interested in your money back policy and I need informtaion abuot it,check_policy
I want information about your money back policy,check_policy
"please, ask an agent where i  could see their money back policy",check_policy
can you show me information about your money bck guarantee?,check_policy
I don't know anything about your money back policy,check_policy
"please, could you ask an agent for information about their fucking reimbursement policy?",check_policy
do I get a full refund if I cancel my tickets?,check_policy
help me view your refund policy,check_policy
I want to see your money back guarantee,check_policy
information about your money back guarantee,check_policy
"i wanna check your refund policy, can u help me?",check_policy
I want to know if I get a full refund in case I cancel my ticket,check_policy
I don't know anything about your reimbursement policy and I want to know about it,check_policy
"i want to view your money back policy, can u help me, please?",check_policy
I'm interested in your money back policy and I want information about it,check_policy
i want to check your money back policy,check_policy
what's your refund policy?,check_policy
help me see your money back policy,check_policy
"please, could you ask an agent where I can view thir fucking refund policy?",check_policy
how to check your money back guarantee,check_policy
how do I check your reimbursement policy?,check_policy
show me your refund policy,check_policy
"i wanna see your refund policy, whar do i have to do?",check_policy
"I don't know anything about your money back policy, tell me about it",check_policy
I want to check your reimbursement policy,check_policy
"I'm interested in your money back policy, can you tell me about it?",check_policy
"i want to view your reimbursement policy, what should i do?",check_policy
I'm  interested in your refund policy and I wantinformation about it,check_policy
can I view your money back policy?,check_policy
"I want to see your refund policy, what do I have to do ?",check_policy
"I don't know anything about your money back guarantee, tell me about it",check_policy
I want to view your money back guarantee,check_policy
can you show me your refund policy?,check_policy
how to view your reimbursement policy,check_policy
where can I view your refund policy?,check_policy
can you ask an agent where I could view their fucking refund policy?,check_policy
how can I see your money back policy ?,check_policy
"I want to view your money back policy, what can I do?",check_policy
ask an agent how i can view their reimbursement policy,check_policy
where to see your money back policy,check_policy
I want to know if service fees are refundable,check_policy
what's your reimbursement policy?,check_policy
can u show me information about your money back policy?,check_policy
"I don't know anything about your reimbursement policy , tell me about it",check_policy
"ask an agent what their fucking reimbursement policy is, please",check_policy
ask an agent to give me information about their refund policy,check_policy
"i wanna see your refund policy, what shiuld i do?",check_policy
"i want to see your reimbursement policy, what should i do?",check_policy
"could you give me information about your money back policy, please?",check_policy
I don't know anything about your money back guarantee and I want information about it,check_policy
can u ask an agent for information about their money back guarantee?,check_policy
I need help seeing your money back policy,check_policy
"I want to see your money back guarantee, what should I do?",check_policy
can u ask an agent to show me information about their reimbursement policy?,check_policy
can u ask an agent were to view their refund policy?,check_policy
help me view your money back policy,check_policy
"I want to view your money back guarantee, what can I do?",check_policy
i want information about your refund policy,check_policy
can u ask an agent how i can view their money back guarantee?,check_policy
can you find information about your reimbursement policy?,check_policy
how can I see your reimbursement policy?,check_policy
where to view your refund policy,check_policy
"i want to check your money back guarantee, what should i do?",check_policy
help me check your reimbursement policy,check_policy
ask an agent how to see their money back guarantee,check_policy
check your money back policy,check_policy
do I get an ufll refund if I cancel my ticket?,check_policy
i need help viewing your refund  policy,check_policy
ask an agent to find information about there refund policy,check_policy
can u ask an agent where to check their money back policy?,check_policy
im interested in your reimbursement policy and i wanna know about it,check_policy
could u ask an agent how to view their money back policy?,check_policy
tell me if I get a full refund in case I cancel my tickets,check_policy
I need help viewing your reimbursement policy,check_policy
where can I view your money back policy?,check_policy
"I am interested in your fucking reimbursement policy, tell me about it",check_policy
where can I check your refund policy?,check_policy
im interested in your money back guarantee and i want to know about it,check_policy
"ask an agent how i can view their reimbursement policy, please",check_policy
I need help checking your money back guarantee,check_policy
i want to know if I get a full refund in case I cancel my tickets,check_policy
can I view your refund policy?,check_policy
where to view your money back policy,check_policy
how do I see your money back policy?,check_policy
I'm interested in your reimbursement policy and I need information about it,check_policy
whereto check your money back policy,check_policy
can u ask an agent if i can view their money back policy?,check_policy
"I'm interested in your reimbursement policy, can you tell me about it?",check_policy
I'm intewrested kn your refund policy and I want to know about it,check_policy
can u ask an agent if i can check their money back guarantee?,check_policy
where do I check your refund poilcy?,check_policy
where to see your money back guarantee,check_policy
"I want to see your money back guarantee, what can I do?",check_policy
information about your reimbursement policy,check_policy
can you show me your money back guaranee?,check_policy
how can I check your refund policy?,check_policy
can u ask an agent how to see their reimbursement policy?,check_policy
I need information about your money back guarantee,check_policy
"i wanna see your money back guarantee, what should i do?",check_policy
i want information about your reimbursement policy,check_policy
I do not know anything about your money back guarantee and I want to know about it,check_policy
how to see your money back policy,check_policy
can you tell me about your refund policy?,check_policy
help me see your money back guarantee,check_policy
can i check your money back policy?,check_policy
can you tell me if I get a full refund in case I cancel my ticket?,check_policy
can you showme your money back policy?,check_policy
check your money vack guarantee,check_policy
how do i see your reimbursement policy?,check_policy
I'm interested in your money back policy and I want to know about it,check_policy
help me see your refund policy,check_policy
I want to see your money back policy,check_policy
how can I see your money back guarantee?,check_policy
how do I see your money back guarantee?,check_policy
"I want to check your refund policy, can you help me?",check_policy
I want inforation about your reimbursement policy,check_policy
how do I see your reimbursement policy?,check_policy
"I want to check your refund policy, what can I do?",check_policy
can u ask an agent to show me their money back policy?,check_policy
"I want to check your money back guarantee, what should I do?",check_policy
"I want to see your money back guarantee, can you help me?",check_policy
where can I check your reimbursement policy?,check_policy
"ask an agent to check their money back policy, please",check_policy
"im interested in your money back guarantee, tell me about it",check_policy
"I want to ssee your money back policy, what should I do?",check_policy
"i want to view your money back guarantee, can u help me?",check_policy
"I don't know anything about your money back policy, can you tell me about it?",check_policy
can u ask an agent for information about their money back policy?,check_policy
"I would like to view your money back guarantee, what can I do, please?",check_policy
"I want to see your refund policy, what should I do?",check_policy
I don't know anything about your money back policy and I want information about it,check_policy
how can I see your refund policy?,check_policy
can u ask an agent how i can see their money back policy?,check_policy
can u give me information about your reimbursement policy?,check_policy
how do I view your refund policy  ?,check_policy
"id like to view your money back guarantee, can u help me?",check_policy
I'm interested in your money back guarantee and I want information about it,check_policy
where do I check your reimbursement policy?,check_policy
"I want to  check your money back pplicy, what do I have to do?",check_policy
ask an agent where to see their money back guarantee,check_policy
where could I view your money back policy?,check_policy
can u give me information about your fucking money back guarantee?,check_policy
I want to view your money back policy,check_policy
can you show me your reimbursement policy?,check_policy
can u ask an agent about their money back guarantee?,check_policy
"i wanna check your refund policy, what should i do?",check_policy
"i want to check your reimbursement policy, can u help me?",check_policy
i wanna check your money back policy,check_policy
"I want to check your reimbursement policy, can you help me?",check_policy
information about your refund policy,check_policy
can you show me information about your reimbursement policy ?,check_policy
how can i check your refund policy?,check_policy
"I'm interested in your reimburement policy, tell me about it",check_policy
where can I check your money back guarantee?,check_policy
what's your money back policy?,check_policy
how to see your erimbursement policy,check_policy
"i want to check your refund policy, what should i do?",check_policy
can you check your money back policy?,check_policy
where do I view your money back guarantee?,check_policy
I need help seeing your refund policy,check_policy
can u show me your money back guarantee?,check_policy
I don't know anything about your refund policy,check_policy
"i want to see your refund policy, what can i do?",check_policy
I'm interested in your refund policy,check_policy
can I view your reimbursement policy?,check_policy
how to viwe your refund policy,check_policy
I'm interested in your money back guarantee and I need information about it,check_policy
how do I check your refund policy?,check_policy
can you check your money back guarantee?,check_policy
I don't know anything about your reimbursement policy,check_policy
could you ask an agent how I can view their refund policy?,check_policy
can ushow me information about your reimbursement policy?,check_policy
ask an agent where to see their money back policy,check_policy
"I don't know anything about your refund policy, tell me about it",check_policy
"ask an agent how to see their fucking refund poliyc, please",check_policy
"I want to view your money back guarantee, can you help me?",check_policy
where to check your money back guarantee,check_policy
how do i see your money back policy ?,check_policy
ask an agent where to view their reimbursement policy,check_policy
I don't know anything about your money back guarantee and I need information about it,check_policy
I need help seeing your money back guarantee,check_policy
what's your money back guarantee?,check_policy
are service fees refundable?,check_policy
help me checkyour money back policy,check_policy
can you find information about your money back policy?,check_policy
"I want to view your reimbursement policy, what can I do?",check_policy
can u ask an agent for information about there reimbursement policy?,check_policy
"I want to check your money back guarantee, can you help me?",check_policy
"I'd like to check your refund policy, what do I have to do?",check_policy
can I view your money back guarantee?,check_policy
"I'm interested in your money back guarantee, can you tell me about it?",check_policy
"I want to see your money back guarantee, what should I do, please?",check_policy
can I check your reimbursement policy?,check_policy
I need help viewing your money back policy,check_policy
"I don't know anything about your money back guarantee, can you tell me about it?",check_policy
I need help viewing your money back guaranee,check_policy
can you show me information about your refund policy?,check_policy
ask an agent about their money back guarantee,check_policy
I need information about your reimbursement policy,check_policy
van i check your reimbursement policy?,check_policy
can you tell me about your money back guarantee?,check_policy
id like to view your money back policy,check_policy
I want to check your money bck policy,check_policy
I am interested in your fucking refund policy and I want to know about it,check_policy
I need help checking your reimbursement policy,check_policy
"could you check your money back policy, please?",check_policy
how to check your reimbursemen policy,check_policy
ask an agent how to check their money back guarantee,check_policy
where can I see your money back guarantee?,check_policy
where to see your refund policy,check_policy
"please, can u ask an agent to give me information about their fucking money back policy?",check_policy
can I check your money back policy?,check_policy
where to check your reimbursement policy,check_policy
"im interested in your money back policy, can you tell me about it?",check_policy
ask an agent how to view their reimbursement policy,check_policy
tell me if service fees are refundable,check_policy
"I want to view your refund policy, what should I do?",check_policy
how do i view your reimbursement policy?,check_policy
"I want to check your refund policy, what can I do, please?",check_policy
show me your refund policy,check_policy
"can you tell me abput your reimbursement policy, please?",check_policy
can I see your money back gusrantee ?,check_policy
"i wanna see your reimbursement policy, what should i do?",check_policy
can you check your refund policy?,check_policy
can you find information about your refund policy?,check_policy
I want to view your reimbursement policy,check_policy
what is your refund policy?,check_policy
"im interested in their money back policy, ask an agent for information about it",check_policy
where do I check yolur money back guarantee?,check_policy
help me view your reimbursement policy,check_policy
help me check  your moneyback guarantee,check_policy
ask an agent if i can check their reimbursement policy,check_policy
can I see your reimbursement policy?,check_policy
can you find information about your money back guarantee?,check_policy
"I want to view your refund policy, what can I do ?",check_policy
"ask an agent how I could see their reimbursement policy, please",check_policy
"i wanna view your money back guarantee, can u help me?",check_policy
show me your remibursement policy,check_policy
how do I check your money back guarantee?,check_policy
"I don't know anything about your money back policy, can you tell me about it, please?",check_policy
could you ask an agent if I could check their fucking money back policy?,check_policy
"i want to check your money back policy, what should i do?",check_policy
where to view your reimbursement policy,check_policy
"I want to view your reimbursement policy, can you help me?",check_policy
can you tell me about your reimbursement policy?,check_policy
"I want to see your reimbursement policy, what can I do?",check_policy
can you tell me if I get a full refund in case I cancel my tickets?,check_policy
I'm interested in your refund policy and I need information about it,check_policy
can you check your reimbursement policy?,check_policy
where do I check your money back policy?,check_policy
can u ask an agent if i could check their refund policy?,check_policy
how can I view your money back guarantee?,check_policy
"i want to view your money back policy, can u help me?",check_policy
can you give me information about your money back policy?,check_policy
"im interested in your reimbursement policy, tell me about it",check_policy
"i want to see your refund policy, what do i have to do?",check_policy
how to see your money back guarantee,check_policy
askan agent about their refund policy,check_policy
can you show me information about your money back policy?,check_policy
do I get a full refund in case I cancel my ticket?,check_policy
I don't know anything about your reimbursement policy and I need information about it,check_policy
I want to know if I get a full refund in case I cancel my tickets,check_policy
how long do refunds take?,check_policy
"i want to view your money back guarantee, what should i do?",check_policy
can u check your reimbursement policy?,check_policy
im interested in your refund policy and i want to know about it,check_policy
I need help checking your refund policy,check_policy
"please, could u ask an agent where i could view their money back policy?",check_policy
tell me if I get a full refund in case I cancel my ticket,check_policy
"I want to check your reimbursement policy, what do I have to do?",check_policy
"I'm interested in your refund policy, can you tell me about it?",check_policy
"I want to view your money back policy, what should I do?",check_policy
where do i check your refund policy?,check_policy
can i vfiew your money back policy?,check_policy
tell me how long refunds take,check_policy
ask an agent where to view their money back guarantee,check_policy
i want to check your reimbursement policy,check_policy
"i wanna see your reimbursement policy, what can i do?",check_policy
I want to know how long refunds take,check_policy
show me your money back guarantee,check_policy
check your reimbursement policy,check_policy
"I want to view your money back guarantee, what do I have to do?",check_policy
where can I see your money back policy?,check_policy
I want information about your refund policy,check_policy
how to view your money back guarantee,check_policy
how long does a refund take?,check_policy
can I check your money back guarantee?,check_policy
"I don't know anything about your reimbursement policy, can you tell me about it?",check_policy
how do I view out reimbursement policy?,check_policy
"i wanna view your refund policy, can u help me?",check_policy
"i want to check your refund policy , can u help me?",check_policy
"I want to check your money back policy, can you help me, please?",check_policy
 wan to check your money back guarantee,check_policy
"can you ask an agent if I could view their refund policy, please?",check_policy
ohw do I view your money back policy ?,check_policy
I don't know anything about your rfund policy and I want information about it,check_policy
where do I see your reimbursement policy?,check_policy
"I want to see your money back guarantee, what do I have to do?",check_policy
can u ask an agent how to check their money back policy?,check_policy
ask an agent if i can see their reimbursement policy,check_policy
"I don't know anything about your refund policy, can you tell me about it?",check_policy
"i want to check your money back policy, can u help me, please?",check_policy
ask an agent to check thier money back guarantee,check_policy
could you find information about your money back policy?,check_policy
"I want to see your money back policy, what do I have to do?",check_policy
ask an agent fi I get an full refund in case I cancel my ticket,check_policy
ask an agent how i can see their money back policy,check_policy
ask an agent how to view their money back policy,check_policy
"I want to see your refund policy, what can I do?",check_policy
"I want to view your money back policy, can you help me?",check_policy
where do i see your refund policy?,check_policy
"I want to check your money back guarantee, what do I have to do?",check_policy
where can I see your reimbursement policy?,check_policy
"I want to check your money back policy, what should I do?",check_policy
"please, can you ask an agent if I get a full refund in case I cancel my ticket?",check_policy
"could you ask an agent to check their money back policy, please?",check_policy
"I want to see your reimbursement policy, what dl I have to do?",check_policy
"id like to see your fuckingv money back policy, what do i have to do?",check_policy
could you ask an agent where to view their fucking refund policy?,check_policy
i wanna see your money back guarantee,check_policy
"i want to check your reimbursement policy, what can i do ?",check_policy
could u ask an agent where to see their money back guarantee?,check_policy
ask an agent to find information about their reimbursement policy,check_policy
i wanna view yoour money back guarantee,check_policy
I'm interested in your money back guaranree and I want to know about it,check_policy
"please, can u ask an agent to show me information about their money back policy?",check_policy
how can I view your refund policy?,check_policy
how do I view your money back guarantee?,check_policy
"could you ask an agent how I could view their fucking money back guarantee, please?",check_policy
can i view your money back guarantee?,check_policy
i need help viewwing your money back guarantee,check_policy
ask an agent how i can view their refund policy,check_policy
I don't know anything about your refund policy and I need information about it,check_policy
could u askan agent ohw to check their fucking money back guarantee?,check_policy
can you give me information about your reimbursement policy?,check_policy
"I'd like to view your reufnd policy, what should I do, pleae?",check_policy
could you ask an agent for information abuot their money back guarantee?,check_policy
where can I view your money back guarantee?,check_policy
where do I view your reimbursement policy?,check_policy
ask an agent where to view their money back policy,check_policy
"I want to view your reimbursement policy, qhat should I do?",check_policy
ask an agent where to check their reimbursement policy,check_policy
ask an agent how to see their reimbursement policy,check_policy
I need help viewing your refund policy,check_policy
how can I view your reimbursement policy?,check_policy
where to view your money back guarantee,check_policy
where to check your refund policy,check_policy
can you ask an agent where I could see their fucking reimbursement policy?,check_policy
I don't know anything about your refund policy and I want to knowabout it,check_policy
help me check your refund policy,check_policy
I don't know anything about your fucking reimbursement policy and I'd like to know about it,check_policy
"id like to check your money back pooicy, can u help me?",check_policy
iminterested in your refund policy,check_policy
how do I see your refund policy?,check_policy
"i wanna check your money back policy, what should i do?",check_policy
I'm interested in your reimbursement policy and I want to know about it,check_policy
"please, can you ask an agent if I can view their fucking reimbursement policy?",check_policy
help me see your reimbursement policy,check_policy
help me view your money back guarantee,check_policy
"I want to check your reimbursement policy, what should I do ?",check_policy
can u ask an agent to show me infrmation about their refund policy?,check_policy
can you tell me about your money back policy?,check_policy
I need information about your refund policy,check_policy
"I want to check your money back guarantee, what can I do?",check_policy
"please, could you ask an agent how I could check their money abck guarantee?",check_policy
information about your money back policy,check_policy
how can I check your money back guarantee?,check_policy
"can u ask an agent how i can see their fucking refund policy, please?",check_policy
"please , ask an agent to show me information about their fucking money back policy",check_policy
I'm interested in your reimbursement policy and I want information about it,check_policy
where is your refund policy?,check_policy
where can i see your refund policy ?,check_policy
I don't know anything about your reimbursement policy and I want information about it,check_policy
"I want to view your reimbursement policy, what do I have to do?",check_policy
can Isee your moey back policy?,check_policy
how can I see your refund policy?,check_policy
ask an agent where i can view their reimbursement policy,check_policy
I want to see your refund policy,check_policy
ask an agent where I could see their refund policy,check_policy
where do I see your money back guarantee?,check_policy
where do I view your money back policy?,check_policy
I'm interested in your money back guarantee,check_policy
I want information about your mnoney back guarantee,check_policy
I'm  interested in your money back policy,check_policy
I don't know anything about your money back guarantee and I want to know about it,check_policy
"I want to check your refund policy, what do I have to do?",check_policy
ask an agent where i can see their reimbursement policy,check_policy
"I'm interested in your refund policy, tell me about it",check_policy
where can I see your refund policy?,check_policy
I don't know anything about your money back policy and I need information about it,check_policy
"can you show me your money back policy, please?",check_policy
I don't know anything about your money back policy and I want to know about it,check_policy
"I need help checking your money back policy, please",check_policy
can u ask an agent how i could see their refund policy?,check_policy
"could u ask an agent if i could see their fucking money back policy, please?",check_policy
refund policy,check_policy
"please, can you ask an agent to find information about their reimbursement policy?",check_policy
howto check your money back policy,check_policy
I need help checking your money back policy,check_policy
could u ask an agent if i could see their reimbursemenmt policy?,check_policy
can I see your refund policy?,check_policy
"please, ask an agent to give me information about their money back guarantee",check_policy
"I want to view your money back guarantee, what should I do?",check_policy
"i want to view your money back guarantee, what can i do?",check_policy
"I want to see your reimbursement policy, what should I do?",check_policy
can you tell me if service fees are refundable?,check_policy
"I'm interested in your money back guarantee, tell me about it, please",check_policy
"the game was postponed, help me obtain a reimbursement",cancel_order
"the game was postponed, what should I do to obtain a reimbursement?",cancel_order
"the concert was postponed, what should I do to request a reimbursement?",cancel_order
ask an agent if i can receive a refund,cancel_order
"the event was postponed, what do i have to do to request a reimbursement?",cancel_order
"the game was cancelled, how do i get a refund?",cancel_order
"the concert was cancelled, what should I do to get a refund?",cancel_order
"the game was cancelled, what should i do?",cancel_order
the game was postponed and i wanna obtain a reimbursement,cancel_order
"the concert was postponed, what do I have to do to obtain a reimbursement?",cancel_order
"the concert was cancelled, help me obtain a reimbursement",cancel_order
"the concert was postponed, what should I do to request a refund?",cancel_order
"the show was cancelled, what can I do to obtain a reimbursement?",cancel_order
"the show was cancelled, help me egt a refund",cancel_order
"the event was postponed , what do i have to do to obtain a reimbursement ?",cancel_order
"the show was cancelled, how do I get a reimbursement?",cancel_order
i need help obtaining a refund,cancel_order
where do i request a refund?,cancel_order
"I want a refund, what should I do to get one?",cancel_order
wjere can i obtain a reimbursement?,cancel_order
the concert was cancelled and I want to obtain a reimbursement,cancel_order
"I need a reimbursement, what should I do to obtain one?",cancel_order
