utterance,intent
"you're not helping, how do I speak with someone?",contact_human_agent
"you're not helping, how do I speak with a person?",contact_human_agent
"I can't understand you,  talk to someone",contact_human_agent
you're not helping and I want to talk to a human,contact_human_agent
"you're not helping, how do I talk to a person?",contact_human_agent
i want to contact a human agent,contact_human_agent
"I don't understand you, what do I have to do to contact a human?",contact_human_agent
"I can't understand you , help me contact a human",contact_human_agent
"you're not helping, help me speak with a human agent",contact_human_agent
"I can't understand you, contact a human",contact_human_agent
"I can't understand you, speak with a human agent",contact_human_agent
tell me if there is any huma available,contact_human_agent
"I can't understand you, can I contact a human agnet?",contact_human_agent
"you're not helping, can you talk to a human?",contact_human_agent
"you aren't helping, speak with a person",contact_human_agent
I can't understand you and I want to contact a person,contact_human_agent
"you're not helping, what do I have to do to contact someone?",contact_human_agent
"you aren't helping, what should I do to talk to a person?",contact_human_agent
i wanna talk to a human,contact_human_agent
"you aren't helping, help me talk to a human",contact_human_agent
I can't understand you and I want to contact fucking someone,contact_human_agent
how to contact a human,contact_human_agent
"you aren't helping, can you contact someone?",contact_human_agent
"you arent helping, can u speak with someone, please?",contact_human_agent
"you ar not helping , could you contact a fucking human agent?",contact_human_agent
can i contact a human?,contact_human_agent
"you're not helping, can you talk to a human agent?",contact_human_agent
"you arent helping, can u contact a human agent?",contact_human_agent
u are not helping and i want to speak with a person,contact_human_agent
"you're not helpig, what should I do to talk to someone?",contact_human_agent
"you aren't helping, what do I have to do to contact a human?",contact_human_agent
how do I contact someone?,contact_human_agent
"i cant understand you, what should i do to contact a fucking human agent?",contact_human_agent
can i speak with a human?,contact_human_agent
"I don't understand you, can you contact a person?",contact_human_agent
I want to contact a human gaent,contact_human_agent
u are not helping and i want to contact a person,contact_human_agent
"you arent helping, what can i do to talk to a human agent?",contact_human_agent
"I can't understand you, howdo I contact a person?",contact_human_agent
"i cant understand you, speak with a human agent",contact_human_agent
I want to speak with a human,contact_human_agent
"you're not helping, help me talk to someone",contact_human_agent
"you arent helping , i need help contacting a human",contact_human_agent
"you're not helping, can you contact someone?",contact_human_agent
"please, can you contact a human agent?",contact_human_agent
i cant understand you and i wanna speak with a human agent,contact_human_agent
"I can't understand you, what do I have to do to talk to a human agent?",contact_human_agent
how to speak with a human agent,contact_human_agent
I want to speak with a person,contact_human_agent
I don't understand you and I want to talk to a human agent,contact_human_agent
"i cant understand you, can i talk to a human?",contact_human_agent
how do I contact a human agent?,contact_human_agent
I don't understand you and I would like to talk to someone,contact_human_agent
is their any human available?,contact_human_agent
"I can't understand you, what can I do to contact a person?",contact_human_agent
"you arent helping , whta can i do to contact a human?",contact_human_agent
"you aren't helping, can you contact a human?",contact_human_agent
I need help speaking with someone,contact_human_agent
"I don't understand you, help me talk to a human",contact_human_agent
"you're not helping, what can I do to contact a fucking human agent?",contact_human_agent
u are not helping and i want to contact someone,contact_human_agent
"i dont understand you, can i speak with someone?",contact_human_agent
how do I contact a human?,contact_human_agent
"I don't understand you, what should I do to talk to someone?",contact_human_agent
can you contact someone?,contact_human_agent
"I can't undersatnd you, how do I talk to a human agent?",contact_human_agent
"i cant understand you, what should i do to contact a human agent?",contact_human_agent
"I can't understand you, contact a human, please",contact_human_agent
"youre not helping, help me speak with a human",contact_human_agent
"I can't understand you, help me contact an person",contact_human_agent
"u are not helping, what can i do to contact a human?",contact_human_agent
"i dont understand you, can i speak with a human agent?",contact_human_agent
"youre not helping, help me contact a human",contact_human_agent
"you aren't helping, can I contact a human?",contact_human_agent
"I can't understand you, what should I do to speak with someone?",contact_human_agent
help me contact someone,contact_human_agent
"you aren't helping, can I speak with a human?",contact_human_agent
"you're not helping, what do I have to do to contact a human?",contact_human_agent
"I don't understand you , I need help speaking with someone",contact_human_agent
"I don't understand you, how can I talk to a human?",contact_human_agent
"youre not helping, how could i contact a human agent?",contact_human_agent
"you're nit helping, can I speak with a human agent?",contact_human_agent
"you aren't helping, contact a human agent",contact_human_agent
"I can't understand you, what do I have to do to talk to someone?",contact_human_agent
"i dont understand you, can i talk to a human agent?",contact_human_agent
"you aren't helping, can you talk to a human?",contact_human_agent
"i cant understand you, what do i have to do to contact a person?",contact_human_agent
can you tell me if there is any human agent available?,contact_human_agent
"I can't understand you, how can I speak with a person?",contact_human_agent
"i dont understand you, what do i have to do to speak with a human agent?",contact_human_agent
"youre not helping, speak with a human",contact_human_agent
"you're not helping, can I talk to someone?",contact_human_agent
"you arent helping, how can i contact someone?",contact_human_agent
"i cant understand you, can u talk to a human?",contact_human_agent
"you arent helping, how do i speak with a human agent?",contact_human_agent
"i dont understand you, how do i speak with a person?",contact_human_agent
"you arent helping, what do i have to do to talk to someone?",contact_human_agent
"I don't understand you, can you talk to someone?",contact_human_agent
"you're not helping, what should I do to speak with someone?",contact_human_agent
"i cant understand you , help me talk to a human agent",contact_human_agent
help me speak with a human,contact_human_agent
"I can't understand you, help me talk to a person",contact_human_agent
"I don't understand you, I need help contacting a person",contact_human_agent
"you arent helping, what do i ave to do tro talk to a human?",contact_human_agent
i cant understand you and i wanna contact someone,contact_human_agent
"you aren't helping, help me speak with a human agent",contact_human_agent
"you aren't helping, speak with a human agent",contact_human_agent
"u are not helping , help me talk to ahuman",contact_human_agent
"you aren't helping, help me contact someone",contact_human_agent
"could u speak with a person, please?",contact_human_agent
"i cant understand you, could i speak with a person, please?",contact_human_agent
"I don't understand you, help me contact a human",contact_human_agent
"you aren't helping, can you contact a person?",contact_human_agent
"you aren't helping, what can I do to speak with a person?",contact_human_agent
I can't understand you and I would like to speak with someone,contact_human_agent
"you're not helping, I need help speaking with a person",contact_human_agent
"you're not helping, what can I do to talk to a person?",contact_human_agent
"I do not understand you and I would like to speak with a fucking human, please",contact_human_agent
"I can't understand you, can I talk to an human?",contact_human_agent
"I don't understand you, what can I do to talk to a human?",contact_human_agent
"i cant understand you, can i speak with someone, please?",contact_human_agent
"I don't understand you, spaek with someone",contact_human_agent
"you aren't helping, I need help contacting an human",contact_human_agent
"you're not helping, help me contact a human agent",contact_human_agent
you aren't helping and I want to talk to a human,contact_human_agent
"I cannot understand you, could you speak with a person?",contact_human_agent
I can't understand you and I want to speak with a person,contact_human_agent
"I can't understand you, help me speak with a human agent",contact_human_agent
i want to talk toan person,contact_human_agent
"I can't understand you, can I talk to a fucking human?",contact_human_agent
"you aren't helping, what can I do to contact someone?",contact_human_agent
"I can't understand you, could I talk to someone?",contact_human_agent
"you aren't helping, what should I do to talk to someone?",contact_human_agent
"you arent helping, i need help speaking with someone",contact_human_agent
"i cant understand you, what can i do to talk to a person ?",contact_human_agent
"I can't understand you, what do I have to do to contact someone?",contact_human_agent
I can't understand you and I want to talk to a human agent,contact_human_agent
I want to speak with a human agent,contact_human_agent
"you aren't helping, what should I do to speak with a human?",contact_human_agent
"I don't understand you, can I contact someone?",contact_human_agent
"you arent helping, what should i do to speak with a human?",contact_human_agent
"I don't understand you, what should I do to talk to a human?",contact_human_agent
I don't understand you and I want to contact a human agent,contact_human_agent
"I can't understand you, what can I do to speak with a human agent?",contact_human_agent
"I don't understand you, help me speak with a human agent",contact_human_agent
"you aren't helping, help me contact a human agent",contact_human_agent
"you're not helping, what do I have to  do to speak with a human?",contact_human_agent
"u are not helping, how do i contact a human?",contact_human_agent
"i cant understand you , help me contact a person",contact_human_agent
"u are not helping, what do i have to do to talk to a fucking person?",contact_human_agent
"you aren't helping, I need help ocntacting a person",contact_human_agent
"you're not helping , can I contact a human agent?",contact_human_agent
"I don't understand you, can I talk to a human?",contact_human_agent
"i cant understand you, how do i talk to a human agent?",contact_human_agent
"I can't unedrstand you, what can I do to talk to someone?",contact_human_agent
"you arent helping, how can i talk to a human?",contact_human_agent
"I can't understand you, can I talk to a human agent?",contact_human_agent
I need help speaking with a person,contact_human_agent
"i dont understand you, contact someone",contact_human_agent
"i cant understand you, i need help contacting a human agent",contact_human_agent
"u are not helping, what should i do to contact fucking someone?",contact_human_agent
you're not helping and I want to talk to a human agent,contact_human_agent
"I can't understand you, what should I do to speak with a person?",contact_human_agent
help me contacy an human,contact_human_agent
"you aren't helping, can I talkto a human agent?",contact_human_agent
"I don't understand you, contact a human agent",contact_human_agent
I want to know if there is any human available,contact_human_agent
can I talk to a human agent?,contact_human_agent
"you aren't helping, how do I speak with a human ?",contact_human_agent
"you're not helping, what can I do to speak with someone?",contact_human_agent
I want to  contact a  human,contact_human_agent
"u are not helping, talk to someone",contact_human_agent
youre not helpnig and i wanna contact someone,contact_human_agent
"I do not understand you, I need help speaking with a person, please",contact_human_agent
"you're not helping, I need hrlp contacting a person",contact_human_agent
"please, can u contact someone?",contact_human_agent
I want to talk to a human,contact_human_agent
"I don't understand you, can you speak with a person?",contact_human_agent
I do not understand you and I would like to speak with a human  agent,contact_human_agent
"I can't understand you, how could I talk to someone?",contact_human_agent
"you're not helping, what do I have to do to speak with a person?",contact_human_agent
you arent helping and i wanna speak with a human agent,contact_human_agent
"your not helping, I need help contacting a human agent",contact_human_agent
how can I contact a person?,contact_human_agent
"you're not helping, contact a human",contact_human_agent
is there any human agent available?,contact_human_agent
tell me if there is any person available,contact_human_agent
"I don't understand you , can I speak with a human?",contact_human_agent
"you're not helping, how do I speak with a human agent?",contact_human_agent
"I don't understand you, how do I contact someone?",contact_human_agent
"i cant understand you, how can i contact a human?",contact_human_agent
can I contact someone?,contact_human_agent
"you aren't helping, could I talk to a human, please?",contact_human_agent
"I don't understand you, speak with a human",contact_human_agent
"I can't understand you, what do I have to do to talk to a person?",contact_human_agent
o want to contact a human,contact_human_agent
"youre not helping, can u contact a human agent?",contact_human_agent
"you arent helping, i need help talking to a human, please",contact_human_agent
"you're not helping, what should I  do to talk to a human agent?",contact_human_agent
"you're not helping, help me contact someone",contact_human_agent
"you're not helping, what do I have to do to talk to a person?",contact_human_agent
I don't understand you and I want to speak with someone,contact_human_agent
"you're not helping, how can I contact a person?",contact_human_agent
"I can't understand you, can you talk to a human agtent?",contact_human_agent
"I don't understand you, I need help talking to a human agent",contact_human_agent
"u are not helping, can u contact someone?",contact_human_agent
"you aren't helping, can you speak with someone?",contact_human_agent
"you arent helping, can i speak with a human agent?",contact_human_agent
"I can't understand you, could you contact fucking someone?",contact_human_agent
"I don't understand you, how can I contact a human?",contact_human_agent
can you talk to a person?,contact_human_agent
how to contact a person,contact_human_agent
"I don't understand you, I need help talking to a human",contact_human_agent
"you're not helping, what do I have to do to talk to a human?",contact_human_agent
"you're not helping, what should I do to talk to a human?",contact_human_agent
how doI speak with someone?,contact_human_agent
"you're not helping, how can I talk to someone?",contact_human_agent
"I can't understand you, I need help talking to a person",contact_human_agent
"you're not helping, how can I talk to a person?",contact_human_agent
"you aren't helping, can you contact a human agent?",contact_human_agent
"you aren't helping, can I contact a person?",contact_human_agent
"I can't understand you, can you speak with a person?",contact_human_agent
"i dont understand you , how do  i contact a person?",contact_human_agent
I don't understand you and I'd like to talk to fucking someone,contact_human_agent
"i dont understand you, i need help talking to someone, please",contact_human_agent
"you're not helping, help me talk to a person",contact_human_agent
"I can't understand you, can I speak with a person?",contact_human_agent
"I can't understand you, what should I do to talk tl a person?",contact_human_agent
"you arent helping and i want to speak with a fucking human agent, please",contact_human_agent
how to speak with a human,contact_human_agent
"you  aren't helping, what should I do to contact a human agent?",contact_human_agent
i need help speaking with a human agent,contact_human_agent
"u are not helping, can u talk to a human?",contact_human_agent
"you aren't helping, what can I do to talk to a human agent?",contact_human_agent
"you aren't helping, how can I talk to a person?",contact_human_agent
"you aren't helping, what can I do to talk to a person?",contact_human_agent
i cant understand you and i want to contact a person,contact_human_agent
"you arent helping and i wanna talk to a human, please",contact_human_agent
"i dont understand you and id like to talk to a person, please",contact_human_agent
"you're not helping, I need help speaking with someone",contact_human_agent
"you arent helping, help me contact someone",contact_human_agent
"you aren't helping, what do I have to do to speak with a person?",contact_human_agent
I can't understand you and I want to speak with a human,contact_human_agent
help me speak with a person,contact_human_agent
"please, i want to know if there is any fucking person available",contact_human_agent
"i wanna cancel an order, what should i do?",cancel_order
I need hjelp cancelling a purchase,cancel_order
can I cancel a purchase?,cancel_order
"I want to cancel a purchase, can you help me?",cancel_order
"I want to cancel a purchase, what do I have to do?",cancel_order
I want to cancel an order,cancel_order
"can u ask an agent to cancel a fucking purchase, please?",cancel_order
how to cancel an order,cancel_order
"I want to cancel an order, what do I have to do?",cancel_order
ask an agent to cancel a order,cancel_order
"ask an agent if i could cancel a purchase, please",cancel_order
can u ask an agent to cancel an order?,cancel_order
help me cancel a purchase,cancel_order
I need help cancelling an order,cancel_order
"I want to cancel a purchase, what should I do?",cancel_order
ask an agent if I can cancel an order,cancel_order
i  wanna cancel an order,cancel_order
how can I cancel an order?,cancel_order
"i want to cancel a purchase, can u help me?",cancel_order
"i want to cancel a purchase, what can i do?",cancel_order
"I want to cancel an order, what should I do?",cancel_order
"I want to cancel an order, can you help me?",cancel_order
how can i cancel a purchase?,cancel_order
how to cancel a purchase,cancel_order
"please, ask an agent how i can cancel an order",cancel_order
can I cancel an order?,cancel_order
how do I cancle a purchase?,cancel_order
"I want to cancel an order, what can I do?",cancel_order
"i want to cancel an order, what do i have to do?",cancel_order
I waznt to cancel  purchase,cancel_order
help me cancel an order,cancel_order
can i cancel an order?,cancel_order
how can I cancel a purchase?,cancel_order
how do I cancel an order?,cancel_order
ask an agent how i could cancel an order,cancel_order
"I want to cancel a purchase, what can I do?",cancel_order
can you ell me how I can know where my orders are?,track_order
I want to know if I can check my shipments,track_order
I want to tack my orders,track_order
where can I track my delivery?,track_order
I wanty to kknow how I can check my order,track_order
"please, can you ask an agent where to check my delivery?",track_order
is my order out for delivery?,track_order
tell me how to track my shipments,track_order
I want to know where to track my deliveries,track_order
"please, ask an agent if my delivery is on its way",track_order
"i wanna track my shipment, tell me how I can d it",track_order
I want to know if my orders are out for delivery,track_order
where to track my orders,track_order
help me track my shipments,track_order
where to track my package,track_order
"please, ask an agent where I can track my shipment",track_order
where to view the status of my order,track_order
ask an agent how to check my shipment,track_order
"i want to track my order, what can i do?",track_order
"I want to track my order, tell me where I can do it",track_order
"could u ask an agent how I can check my order, please?",track_order
can I see the status of my order?,track_order
can u ask an agent to give me information about the status of my order?,track_order
"please, do you mind asking an agent if my orders are on theit awy?",track_order
where can I track my shipments?,track_order
tell me how I can check my shipment,track_order
can u ask an agent where to track my packages?,track_order
"I'd like to track my fucking package, can you tell me how to do it?",track_order
how do I view the status of my order?,track_order
"please, could you tell me where I can check my delivery?",track_order
can i check my fucking orders?,track_order
how can I know where my order is?,track_order
can I check my delivery?,track_order
can you tell me how I can track my shipment?,track_order
I want to check my shipments,track_order
tell me were my order is,track_order
"i want to track my order, what should i do?",track_order
where to check my shipment,track_order
I wanna know how I can know where my orders are,track_order
"i want to track my order, can u help me?",track_order
"I want to track my order, can you tell me where I can do it?",track_order
can u ask an agent to check my shipments?,track_order
"I want to check my order, can you tell me where I can do it?",track_order
can you tell me where to track my delivery?,track_order
"I want to check my packages, can you tell me where to do it?",track_order
tell me if my order ia on its awy,track_order
can you tell me how I can know where my shipment is?,track_order
"I want to track my order, tell me how to do it",track_order
where is my purchase?,track_order
I want to know where I can track my orders,track_order
I want to know how to check my shipment,track_order
i wanna know how to know where my deliveries are,track_order
hel me track my orders,track_order
I wanna know where I can check my deliveries,track_order
can you tell me where I cantrack my package?,track_order
where can I track my shipment?,track_order
ask an agent if i can check the status of my order,track_order
can you ask an agent how I can check my delivery?,track_order
can you tell me where to check my orders?,track_order
can u ask an agent if my order is on its way?,track_order
can you tell me where my order is?,track_order
"I want to check my orders, can you tell ne how to do it?",track_order
"i wanna check the status of my purchase, can u help me?",track_order
can u check my package?,track_order
could you ask an agent if i can check my package?,track_order
where can I track my purchase?,track_order
ask an agent where I can check my shipment,track_order
can you tell me baout the status of my purchase?,track_order
can you tell me if my shipment is out for delivery?,track_order
tell me how I can check my delivery,track_order
I want to know how I can check my orders,track_order
can I get the tracking no for my package?,track_order
can you ask an agent how I can track my orders?,track_order
"i would like to track my packages, can you tell me where to do it, please?",track_order
ask an agent how I could track my shipments,track_order
is it possible to track my packages?,track_order
ask an agent to track my order,track_order
"could u ask an agent how to track my fucking shipments, please?",track_order
how can I track my purchase ?,track_order
I want to know how I can check my packages,track_order
 want to know if I can track my shipments,track_order
I want to know if my padkage is out for delivery,track_order
"please, ask an agent how to see the status of my order",track_order
when will my order arrive?,track_order
how could I track my delivery?,track_order
tell me how I can track my orders,track_order
where to check my orders,track_order
"please, do you mind asking an agent where I can track my shipment?",track_order
is my shipment out for delievry?,track_order
"please, can u ask an agent where I can check my package?",track_order
"i want to viwe the status of my order, what can i do ?",track_order
how to track my rder,track_order
"I want to track my orders, can you tell me where to do it?",track_order
ask an agent how to see the status of my purchase,track_order
can you tell me if I can check my shipments?,track_order
can you check my otder ?,track_order
I want to track my packages,track_order
tell me where to track my orders,track_order
when will my delivery arrive?,track_order
where do I check my package?,track_order
I need helptracking myu deliveries,track_order
"I want to check the status of my order, can you help me?",track_order
"I wanna check my orders, can you tell me how to do it?",track_order
I want ot know how to check my orders,track_order
"I wanna track my packages, can you tell me where to do it?",track_order
"do you mind asking an agent how I could check my order, please?",track_order
can you tell me how to check mky order ?,track_order
can u ask an agent to provide information about the status of my purchase?,track_order
"please, can you ask an agent how I can check my package?",track_order
tell me how I can know where my delivery is,track_order
I need help tracikng my package,track_order
"I want to check my packages, tell me how I can do it",track_order
"could you ask an agent how I could know where my packages are, please?",track_order
can u ask an agent where to track my shipment?,track_order
"i want to track my packages, could you tell me where I can do it?",track_order
"do you mind asking an agent if I can check my package, please?",track_order
can you tell me how to check my shipment?,track_order
ask an agent where to view the status of my purchase,track_order
tell me how I casn check my deliveries,track_order
were to check my package,track_order
can you tell me how to know where my delivery is?,track_order
where do I track my orders?,track_order
how can I know where my packages are?,track_order
where to track my shipment,track_order
can you tell me how I can track my orders?,track_order
can you tell me about the status of my order?,track_order
I want to know how I can track my package,track_order
how can I check my order?,track_order
I need help checking my shipment,track_order
can you tell me how I can know where my order is?,track_order
could you ask an agent where I ca check my orders?,track_order
"ploease, can you ask an agnet how I can check my fucking orders?",track_order
I want to know how I can know where my package is,track_order
I want to know how to track my delivery,track_order
"I want to check my packages, can you tell me where I can do it?",track_order
I want to know where I can check my packages,track_order
"I want to see the staus of my purchase, what do I have to do?",track_order
I want to know where to track my delivery,track_order
is it posaible to check my shipments?,track_order
I want to view the status of my order,track_order
tell me where I can check my order,track_order
I want to check my delivery,track_order
are my shipments on trheir way?,track_order
where do I track my delivery?,track_order
"I wanna track my order, tell me where to do it",track_order
canyou track my order?,track_order
is it possible to check my orders?,track_order
"i wanna check my shipment, can you tell me how I can do it?",track_order
"I want to see the status of my purcase, can you help me?",track_order
tell me how I can track my order,track_order
"I want to track my packages, tell me how to do it",track_order
"I want to check my order, tell me where I can do it",track_order
"I wanna track my delivery, tell me where I can do it",track_order
how  to check my shipment,track_order
tell me how I can know where my package is,track_order
I want to know where my order is,track_order
I need help tracking my order,track_order
i wanna view the status of my order,track_order
how can I track my packages?,track_order
"I want to check my shipments, can you tell me how to do it?",track_order
tell me where I can check my package,track_order
ask an agent if I can track my order,track_order
where can I check my delivery?,track_order
I want to know where to check my shipment,track_order
can you show me information about the status of my purchase?,track_order
can you ask an agent to track my order?,track_order
"i want to track my delivery, can you tell me how to do it?",track_order
"I want to check my shipments, can you tell me where I can do it?",track_order
"I want to rtack my shipment, can you tell me where to do it?",track_order
I want to know how I can know where my shipment is,track_order
can you tell me where I can track my packages?,track_order
can I check my order?,track_order
"id like to track my orders, can you tell me how to do it, please?",track_order
can you tell me if i can check my delivery?,track_order
tell me where to check my package,track_order
I want to know how I can check my shipments,track_order
tell me how I can track my shipment,track_order
"please, can you tell me how to check my delivery?",track_order
can u ask an agnt to show me the status of my order?,track_order
"I want to view the status of my purchase, what should I do?",track_order
"can u ask an agent how  could see the status of my fucking purchase, please?",track_order
"I wanna check my deliveries, tell me where I can do it",track_order
I want to know how I can track my orders,track_order
tell me where to track my shipment,track_order
i wanna know how I can check my package,track_order
I want to know how to track my packages,track_order
"please, could u ask an agent what my delivery of my fucking order iks?",track_order
where do I track my purchase?,track_order
can you tell me if I can track my package?,track_order
"please, I wanna know how I can track my orders",track_order
can you ask an agent if i can check my shipments?,track_order
tell me where to check my shipment,track_order
"I want to track my package, can you tell me how to do it?",track_order
can I check my package?,track_order
what is the status of my order?,track_order
I wamt to know how I can check my deliveris,track_order
where can I check the status of my purchase ?,track_order
where do I check mydelivery?,track_order
can u ask an agent where to check my shipments?,track_order
tell me how to know where my shipments are,track_order
I want to see the status of my purchase,track_order
"I wanna track my order, can you tell me where I can do it?",track_order
i need information about the status of my order,track_order
"I want to track my shipments, tell me where to do it",track_order
I want to know where I can check my deliveries,track_order
"i wanna check my fucking shipment, can you tell me how to do it?",track_order
help me see the status of my order,track_order
"I want to check my packages, can you tell me how I can do it?",track_order
"I want to track my orders, can you tell me how I can do it?",track_order
i wanna know how go know where my package is,track_order
tell me where to check my delivery,track_order
"I want to view the status of my purchase, what do I have to do?",track_order
I want to know how to track my package,track_order
I want to know where to track my package,track_order
I want to know how to know where my shipments are,track_order
"I want to track my purchase, what should I do?",track_order
could you ask an agent if i can track my fucking order?,track_order
can u ask an agent if my shipments are on their way?,track_order
ask an agent to track my shipments,track_order
tell me how to check my delivery,track_order
"I want to track my delivery, tell me how I can do it",track_order
help me check my deliveties,track_order
can u ask an agnet if my fucking orders are on their way?,track_order
i need help checking the status of my purchase,track_order
I need help tracking my delivery,track_order
"I want to view the status of my order, what should I do?",track_order
"I want to check my order, can you tell me how to do it?",track_order
"I'd like to see the status of my order, can you help me?",track_order
can you ask an agent where I can check my  delivery?,track_order
"do you mind asking an agent how I could check my fucking shipments, please?",track_order
tell me how to know where my order is,track_order
can you ask an agent to track my packages?,track_order
can you ask an agent where I can track my packages?,track_order
check my package,track_order
can u ask an agent how to track my package?,track_order
tell me how to check my deliveries,track_order
are my orders on their way?,track_order
tell me where to track my package,track_order
how to check my delivery,track_order
how to track my order,track_order
ask an agent how I can know where my delivery is,track_order
I need help seeing the status of my order,track_order
how to view the status of my order,track_order
"please, ask an agent if i could check my shipments",track_order
"id like to track my shipment, could you tell me how I can do it?",track_order
ask an agent how I can track my package,track_order
can u ask an agent if I can check my orders?,track_order
I want to know where to track my order,track_order
I wasn to know how I can know where my packages are,track_order
I want to know how to track  my order,track_order
can you check my packages?,track_order
"I want to track my shipment, tell me where to do it",track_order
"please, i want to know how to know where my fucking packages are",track_order
I wanna know where I can check my shipment,track_order
ask an agent if i can chexk my shipments,track_order
tell me where I can track my packages,track_order
"I wanna check my package, can you tell me hwere I can do i?",track_order
"i want to see the status of my fucking purchase, what can i do?",track_order
tell me how to track my package,track_order
can you tell me how to know where my package is?,track_order
"I want to track my packages, tell me where to do it",track_order
help me check my package,track_order
tell me how I can know where my deliveries are,track_order
"please, I want to know how I can check my delivery",track_order
"please, could you ask an agent to provide niformation about the status of my purchase?",track_order
can you ask an agent if I could check my delivery?,track_order
track my order,track_order
can you tell me where to check my shipment?,track_order
check my delivery,track_order
"i wanna track my fucking order, could oyu tell me how yo do it, please?",track_order
"I wanna track my orders, can you tell me how I can do it?",track_order
"I wanna track my order, tell me where to do it, please",track_order
can yyou check my shipment ?,track_order
I need help checking my order,track_order
how can I see the status of my order?,track_order
I want to know where to track my shipment,track_order
I want to know how I can check my delivery,track_order
can u ask an agent if my order is out for delivery?,track_order
tell me how to know where m deliveries are,track_order
tell me how I can check my package,track_order
"could you ask an agent how I could know where my fucking packages are, please?",track_order
can u ask an agent how I can know where my orders are?,track_order
"i wanna check my order, can you tell me where I cn do it?",track_order
tell me if I can check my packages,track_order
help me track my shipment,track_order
can I track my package?,track_order
"I want to track my rder, canyou tell me how I can do it?",track_order
"I want to check my package, tell me where to do it",track_order
where to check my delivery,track_order
where to track my deliveries,track_order
where can I check my shipments?,track_order
I want to know if my order is on its way,track_order
how do i know where my package is?,track_order
can you check my delivery?,track_order
"I want to check my deliveries, tell me where I can do it",track_order
I want to know where I can check my package,track_order
I want to know if I can track my delivery,track_order
can you tell me how to check my package ?,track_order
can you tell me where I can check my shipments?,track_order
how can I know where my package is?,track_order
I want to know if I can check my deliveries,track_order
can I check my packages?,track_order
"i wanna track my delivery, can you tell me where I can do it?",track_order
I want to know where I can track my deliveries,track_order
i wanna know how I can track my order,track_order
can u ask an agent how I could know where my packages are?,track_order
were do I view the status of my order?,track_order
"I want to see the status of my purchase, what should I do?",track_order
can u ask an agent how t track my packages?,track_order
can you tell me where I can check my orders?,track_order
"please, ask an agent how I could know where my order is",track_order
how to track my deliveries,track_order
tell me where to track my shipments,track_order
I want to know how  to track my orders,track_order
can you tell me if my package is out for delivery?,track_order
do you mind asking an agent how I can know where my package is?,track_order
"I want to check my  delivery, can you tell me where to do it?",track_order
"please, can you ask an agent where I could track my packages?",track_order
ask an agent where to track my package,track_order
I want to know how I can track my packages,track_order
can you tell me if i can track my order?,track_order
"could u ask an agent how to know where my shipments are, please?",track_order
"I want to trfack my order, can you tell me how to do it?",track_order
I want to know how to track my shipment,track_order
tell me if my packages are on their way,track_order
I want to know how I can track my shipment,track_order
how do I view the status of my purchase?,track_order
"I want to check my shipment, tell me how to do it",track_order
can you tell me where to track my shipments?,track_order
can u ask  an agent if i can track my order?,track_order
"I want to check my shipment, can you tell me where I can do it?",track_order
"please, ask an agent about the status of my purchase",track_order
I want to know where to check my deliveries,track_order
"i want to track my orders, tell me  where to do it",track_order
can you tell me if I can check my order?,track_order
can I check my orders?,track_order
I want to know where to check my packages,track_order
i wanna know if I can track my shipment,track_order
"I want to track my purchase, can you help me?",track_order
I want to know how to check my delivery,track_order
help me see the status of my purchase,track_order
can I get the tracking number for my order?,track_order
can you tell me if I can track my shipments?,track_order
can you tell me how I can track my order?,track_order
how to track my delivery,track_order
ask an agent if i can check my packages,track_order
I want to know if I can track my deliveries,track_order
I want to track my order,track_order
where can I see the status of my order?,track_order
can you ask an agent where to check my delivery?,track_order
I wanna know how I can know where my shipments are,track_order
can u ask an agent if my shipment is out for delivery?,track_order
"I want to  check my order , tell me where to do it",track_order
can you tell me how to know where my orders are?,track_order
can you check my shipments?,track_order
i wanna know how to check my shipment,track_order
i need help tracking my packages,track_order
"I wanna track my delivery, tell me where to do it",track_order
is it possible to track my shipment ?,track_order
"I want to cherck my order, can you tell me where to do it?",track_order
"I want to track my order, what do I have to do?",track_order
"I want to check my deliveries, tell me where to do it",track_order
can u check my orders?,track_order
i wanna know how I can know where my shipment is,track_order
can u ask an agent where I can track my order?,track_order
ask an agent if i can check my package,track_order
"id like to track my deliveries, tell me how I can do it",track_order
can you tell me how I can know where my delivery is?,track_order
tell me if my packages are out for delivery,track_order
"please, do you mind asking an agent if my fucking shipment is out for delivery?",track_order
"can you ask an agent where I could track my package, please?",track_order
i wanna know where I can check my packages,track_order
can u ask an agent how o track my order?,track_order
"please, could you ask an agent where I could view the status of my fucking purchase?",track_order
can you track my delivery?,track_order
"could you tell me where I could track my delivery, please?",track_order
I wanna know whewre I can track my shipment,track_order
were to see the status of my purchase,track_order
is it possible to track my package?,track_order
"please, ask an agent where I could view the status of my purchase",track_order
"do you mind asking an agent howw to track my delivery, please?",track_order
"please, can you ask an agent if I could track my fucking order?",track_order
"id like to track my orders, can you tell me how to do it?",track_order
can u ask an agent where I can track my shipments?,track_order
I want to know how to know where my packages are,track_order
tell me if my package is on its way,track_order
I want to know if my order is out for delivery,track_order
"i wanna check the status of my order, what should i do?",track_order
tell me  were to track my order,track_order
can you tell me if I can check my package?,track_order
tell me how to know where my package is,track_order
can you tell me if I can check my packages?,track_order
I need help checking the status of my order,track_order
could u ask an agent where i can check the status of my order?,track_order
"I want to track my deliveries, tell me how to do it",track_order
